"","Name","ID Number","Period","RTNG","Birthdate","Birthplace","Country_of_birth","Latitude","Longitude","Age","Sex","Fed"
"3395","Bruzon Batista, Lazaro",3503739,2008-01-01,2607,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,25.66735,"M","USA"
"3396","Bruzon Batista, Lazaro",3503739,2007-10-01,2607,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,25.41547,"M","USA"
"3397","Bruzon Batista, Lazaro",3503739,2007-07-01,2605,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,25.16359,"M","USA"
"3398","Bruzon Batista, Lazaro",3503739,2007-04-01,2620,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,24.91444,"M","USA"
"3399","Bruzon Batista, Lazaro",3503739,2007-01-01,2614,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,24.66804,"M","USA"
"3400","Bruzon Batista, Lazaro",3503739,2006-10-01,2648,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,24.41615,"M","USA"
"3401","Bruzon Batista, Lazaro",3503739,2006-07-01,2667,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,24.16427,"M","USA"
"3402","Bruzon Batista, Lazaro",3503739,2006-04-01,2652,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,23.91513,"M","USA"
"3403","Bruzon Batista, Lazaro",3503739,2006-01-01,2650,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,23.66872,"M","USA"
"3404","Bruzon Batista, Lazaro",3503739,2005-10-01,2677,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,23.41684,"M","USA"
"3405","Bruzon Batista, Lazaro",3503739,2005-07-01,2662,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,23.16496,"M","USA"
"3406","Bruzon Batista, Lazaro",3503739,2005-04-01,2669,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,22.91581,"M","USA"
"3407","Bruzon Batista, Lazaro",3503739,2005-01-01,2652,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,22.6694,"M","USA"
"3408","Bruzon Batista, Lazaro",3503739,2004-10-01,2637,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,22.41752,"M","USA"
"3409","Bruzon Batista, Lazaro",3503739,2004-07-01,2628,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,22.16564,"M","USA"
"3410","Bruzon Batista, Lazaro",3503739,2004-04-01,2602,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,21.9165,"M","USA"
"3411","Bruzon Batista, Lazaro",3503739,2004-01-01,2603,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,21.66735,"M","USA"
"3412","Bruzon Batista, Lazaro",3503739,2003-10-01,2603,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,21.41547,"M","USA"
"3413","Bruzon Batista, Lazaro",3503739,2003-07-01,2614,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,21.16359,"M","USA"
"3414","Bruzon Batista, Lazaro",3503739,2003-04-01,2610,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,20.91444,"M","USA"
"3415","Bruzon Batista, Lazaro",3503739,2003-01-01,2613,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,20.66804,"M","USA"
"3416","Bruzon Batista, Lazaro",3503739,2002-10-01,2613,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,20.41615,"M","USA"
"3417","Bruzon Batista, Lazaro",3503739,2002-07-01,2595,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,20.16427,"M","USA"
"3418","Bruzon Batista, Lazaro",3503739,2002-04-01,2569,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,19.91513,"M","USA"
"3419","Bruzon Batista, Lazaro",3503739,2002-01-01,2569,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,19.66872,"M","USA"
"3420","Bruzon Batista, Lazaro",3503739,2001-10-01,2564,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,19.41684,"M","USA"
"3421","Bruzon Batista, Lazaro",3503739,2001-07-01,2573,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,19.16496,"M","USA"
"3422","Bruzon Batista, Lazaro",3503739,2001-04-01,2589,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,18.91581,"M","USA"
"3423","Bruzon Batista, Lazaro",3503739,2001-01-01,2584,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,18.6694,"M","USA"
"3424","Bruzon Batista, Lazaro",3503739,2000-10-01,2534,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,18.41752,"M","USA"
"3425","Bruzon Batista, Lazaro",3503739,2000-07-01,2534,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,18.16564,"M","USA"
"3426","Bruzon Batista, Lazaro",3503739,2000-01-01,2568,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,17.66735,"M","USA"
"3427","Bruzon Batista, Lazaro",3503739,1999-07-01,2528,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,17.16359,"M","USA"
"3428","Bruzon Batista, Lazaro",3503739,1999-01-01,2488,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,16.66804,"M","USA"
"3429","Bruzon Batista, Lazaro",3503739,1998-07-01,2470,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,16.16427,"M","USA"
"3430","Bruzon Batista, Lazaro",3503739,1998-01-01,2325,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,15.66872,"M","USA"
"3431","Bruzon Batista, Lazaro",3503739,1997-07-01,2345,1982-05-02,"Holguin","Cuba",20.8872,-76.2631,15.16496,"M","USA"
"3432","Bu, Xiangzhi",8601445,2021-09-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,35.72621,"M","CHN"
"3433","Bu, Xiangzhi",8601445,2021-08-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,35.64134,"M","CHN"
"3434","Bu, Xiangzhi",8601445,2021-07-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,35.55647,"M","CHN"
"3435","Bu, Xiangzhi",8601445,2021-06-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,35.47433,"M","CHN"
"3436","Bu, Xiangzhi",8601445,2021-05-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,35.38946,"M","CHN"
"3437","Bu, Xiangzhi",8601445,2021-04-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,35.30732,"M","CHN"
"3438","Bu, Xiangzhi",8601445,2021-03-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,35.22245,"M","CHN"
"3439","Bu, Xiangzhi",8601445,2021-02-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,35.14579,"M","CHN"
"3440","Bu, Xiangzhi",8601445,2021-01-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,35.06092,"M","CHN"
"3441","Bu, Xiangzhi",8601445,2020-12-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,34.97604,"M","CHN"
"3442","Bu, Xiangzhi",8601445,2020-11-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,34.89391,"M","CHN"
"3443","Bu, Xiangzhi",8601445,2020-10-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,34.80903,"M","CHN"
"3444","Bu, Xiangzhi",8601445,2020-09-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,34.7269,"M","CHN"
"3445","Bu, Xiangzhi",8601445,2020-08-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,34.64203,"M","CHN"
"3446","Bu, Xiangzhi",8601445,2020-07-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,34.55715,"M","CHN"
"3447","Bu, Xiangzhi",8601445,2020-06-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,34.47502,"M","CHN"
"3448","Bu, Xiangzhi",8601445,2020-05-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,34.39014,"M","CHN"
"3449","Bu, Xiangzhi",8601445,2020-04-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,34.30801,"M","CHN"
"3450","Bu, Xiangzhi",8601445,2020-03-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,34.22313,"M","CHN"
"3451","Bu, Xiangzhi",8601445,2020-02-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,34.14374,"M","CHN"
"3452","Bu, Xiangzhi",8601445,2020-01-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,34.05886,"M","CHN"
"3453","Bu, Xiangzhi",8601445,2019-12-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,33.97399,"M","CHN"
"3454","Bu, Xiangzhi",8601445,2019-11-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,33.89185,"M","CHN"
"3455","Bu, Xiangzhi",8601445,2019-10-01,2721,1985-12-10,"Qingdao","China",36.1167,120.4,33.80698,"M","CHN"
"3456","Bu, Xiangzhi",8601445,2019-09-01,2721,1985-12-10,"Qingdao","China",36.1167,120.4,33.72485,"M","CHN"
"3457","Bu, Xiangzhi",8601445,2019-08-01,2721,1985-12-10,"Qingdao","China",36.1167,120.4,33.63997,"M","CHN"
"3458","Bu, Xiangzhi",8601445,2019-07-01,2722,1985-12-10,"Qingdao","China",36.1167,120.4,33.5551,"M","CHN"
"3459","Bu, Xiangzhi",8601445,2019-06-01,2729,1985-12-10,"Qingdao","China",36.1167,120.4,33.47296,"M","CHN"
"3460","Bu, Xiangzhi",8601445,2019-05-01,2729,1985-12-10,"Qingdao","China",36.1167,120.4,33.38809,"M","CHN"
"3461","Bu, Xiangzhi",8601445,2019-04-01,2729,1985-12-10,"Qingdao","China",36.1167,120.4,33.30595,"M","CHN"
"3462","Bu, Xiangzhi",8601445,2019-03-01,2731,1985-12-10,"Qingdao","China",36.1167,120.4,33.22108,"M","CHN"
"3463","Bu, Xiangzhi",8601445,2019-02-01,2731,1985-12-10,"Qingdao","China",36.1167,120.4,33.14442,"M","CHN"
"3464","Bu, Xiangzhi",8601445,2019-01-01,2725,1985-12-10,"Qingdao","China",36.1167,120.4,33.05955,"M","CHN"
"3465","Bu, Xiangzhi",8601445,2018-12-01,2726,1985-12-10,"Qingdao","China",36.1167,120.4,32.97467,"M","CHN"
"3466","Bu, Xiangzhi",8601445,2018-11-01,2726,1985-12-10,"Qingdao","China",36.1167,120.4,32.89254,"M","CHN"
"3467","Bu, Xiangzhi",8601445,2018-10-01,2712,1985-12-10,"Qingdao","China",36.1167,120.4,32.80767,"M","CHN"
"3468","Bu, Xiangzhi",8601445,2018-09-01,2712,1985-12-10,"Qingdao","China",36.1167,120.4,32.72553,"M","CHN"
"3469","Bu, Xiangzhi",8601445,2018-08-01,2712,1985-12-10,"Qingdao","China",36.1167,120.4,32.64066,"M","CHN"
"3470","Bu, Xiangzhi",8601445,2018-07-01,2712,1985-12-10,"Qingdao","China",36.1167,120.4,32.55578,"M","CHN"
"3471","Bu, Xiangzhi",8601445,2018-06-01,2718,1985-12-10,"Qingdao","China",36.1167,120.4,32.47365,"M","CHN"
"3472","Bu, Xiangzhi",8601445,2018-05-01,2718,1985-12-10,"Qingdao","China",36.1167,120.4,32.38877,"M","CHN"
"3473","Bu, Xiangzhi",8601445,2018-04-01,2725,1985-12-10,"Qingdao","China",36.1167,120.4,32.30664,"M","CHN"
"3474","Bu, Xiangzhi",8601445,2018-03-01,2725,1985-12-10,"Qingdao","China",36.1167,120.4,32.22177,"M","CHN"
"3475","Bu, Xiangzhi",8601445,2018-02-01,2725,1985-12-10,"Qingdao","China",36.1167,120.4,32.14511,"M","CHN"
"3476","Bu, Xiangzhi",8601445,2018-01-01,2725,1985-12-10,"Qingdao","China",36.1167,120.4,32.06023,"M","CHN"
"3477","Bu, Xiangzhi",8601445,2017-12-01,2730,1985-12-10,"Qingdao","China",36.1167,120.4,31.97536,"M","CHN"
"3478","Bu, Xiangzhi",8601445,2017-11-01,2730,1985-12-10,"Qingdao","China",36.1167,120.4,31.89322,"M","CHN"
"3479","Bu, Xiangzhi",8601445,2017-10-01,2730,1985-12-10,"Qingdao","China",36.1167,120.4,31.80835,"M","CHN"
"3480","Bu, Xiangzhi",8601445,2017-09-01,2714,1985-12-10,"Qingdao","China",36.1167,120.4,31.72621,"M","CHN"
"3481","Bu, Xiangzhi",8601445,2017-08-01,2710,1985-12-10,"Qingdao","China",36.1167,120.4,31.64134,"M","CHN"
"3482","Bu, Xiangzhi",8601445,2017-07-01,2711,1985-12-10,"Qingdao","China",36.1167,120.4,31.55647,"M","CHN"
"3483","Bu, Xiangzhi",8601445,2017-06-01,2712,1985-12-10,"Qingdao","China",36.1167,120.4,31.47433,"M","CHN"
"3484","Bu, Xiangzhi",8601445,2017-05-01,2697,1985-12-10,"Qingdao","China",36.1167,120.4,31.38946,"M","CHN"
"3485","Bu, Xiangzhi",8601445,2017-04-01,2713,1985-12-10,"Qingdao","China",36.1167,120.4,31.30732,"M","CHN"
"3486","Bu, Xiangzhi",8601445,2017-03-01,2711,1985-12-10,"Qingdao","China",36.1167,120.4,31.22245,"M","CHN"
"3487","Bu, Xiangzhi",8601445,2017-02-01,2711,1985-12-10,"Qingdao","China",36.1167,120.4,31.14579,"M","CHN"
"3488","Bu, Xiangzhi",8601445,2017-01-01,2711,1985-12-10,"Qingdao","China",36.1167,120.4,31.06092,"M","CHN"
"3489","Bu, Xiangzhi",8601445,2016-12-01,2705,1985-12-10,"Qingdao","China",36.1167,120.4,30.97604,"M","CHN"
"3490","Bu, Xiangzhi",8601445,2016-11-01,2698,1985-12-10,"Qingdao","China",36.1167,120.4,30.89391,"M","CHN"
"3491","Bu, Xiangzhi",8601445,2016-10-01,2698,1985-12-10,"Qingdao","China",36.1167,120.4,30.80903,"M","CHN"
"3492","Bu, Xiangzhi",8601445,2016-09-01,2704,1985-12-10,"Qingdao","China",36.1167,120.4,30.7269,"M","CHN"
"3493","Bu, Xiangzhi",8601445,2016-08-01,2715,1985-12-10,"Qingdao","China",36.1167,120.4,30.64203,"M","CHN"
"3494","Bu, Xiangzhi",8601445,2016-07-01,2723,1985-12-10,"Qingdao","China",36.1167,120.4,30.55715,"M","CHN"
"3495","Bu, Xiangzhi",8601445,2016-06-01,2729,1985-12-10,"Qingdao","China",36.1167,120.4,30.47502,"M","CHN"
"3496","Bu, Xiangzhi",8601445,2016-05-01,2723,1985-12-10,"Qingdao","China",36.1167,120.4,30.39014,"M","CHN"
"3497","Bu, Xiangzhi",8601445,2016-04-01,2719,1985-12-10,"Qingdao","China",36.1167,120.4,30.30801,"M","CHN"
"3498","Bu, Xiangzhi",8601445,2016-03-01,2724,1985-12-10,"Qingdao","China",36.1167,120.4,30.22313,"M","CHN"
"3499","Bu, Xiangzhi",8601445,2016-02-01,2724,1985-12-10,"Qingdao","China",36.1167,120.4,30.14374,"M","CHN"
"3500","Bu, Xiangzhi",8601445,2016-01-01,2724,1985-12-10,"Qingdao","China",36.1167,120.4,30.05886,"M","CHN"
"3501","Bu, Xiangzhi",8601445,2015-12-01,2712,1985-12-10,"Qingdao","China",36.1167,120.4,29.97399,"M","CHN"
"3502","Bu, Xiangzhi",8601445,2015-11-01,2710,1985-12-10,"Qingdao","China",36.1167,120.4,29.89185,"M","CHN"
"3503","Bu, Xiangzhi",8601445,2015-10-01,2710,1985-12-10,"Qingdao","China",36.1167,120.4,29.80698,"M","CHN"
"3504","Bu, Xiangzhi",8601445,2015-09-01,2710,1985-12-10,"Qingdao","China",36.1167,120.4,29.72485,"M","CHN"
"3505","Bu, Xiangzhi",8601445,2015-08-01,2712,1985-12-10,"Qingdao","China",36.1167,120.4,29.63997,"M","CHN"
"3506","Bu, Xiangzhi",8601445,2015-07-01,2695,1985-12-10,"Qingdao","China",36.1167,120.4,29.5551,"M","CHN"
"3507","Bu, Xiangzhi",8601445,2015-06-01,2696,1985-12-10,"Qingdao","China",36.1167,120.4,29.47296,"M","CHN"
"3508","Bu, Xiangzhi",8601445,2015-05-01,2696,1985-12-10,"Qingdao","China",36.1167,120.4,29.38809,"M","CHN"
"3509","Bu, Xiangzhi",8601445,2015-04-01,2681,1985-12-10,"Qingdao","China",36.1167,120.4,29.30595,"M","CHN"
"3510","Bu, Xiangzhi",8601445,2015-03-01,2681,1985-12-10,"Qingdao","China",36.1167,120.4,29.22108,"M","CHN"
"3511","Bu, Xiangzhi",8601445,2015-02-01,2681,1985-12-10,"Qingdao","China",36.1167,120.4,29.14442,"M","CHN"
"3512","Bu, Xiangzhi",8601445,2015-01-01,2684,1985-12-10,"Qingdao","China",36.1167,120.4,29.05955,"M","CHN"
"3513","Bu, Xiangzhi",8601445,2014-12-01,2691,1985-12-10,"Qingdao","China",36.1167,120.4,28.97467,"M","CHN"
"3514","Bu, Xiangzhi",8601445,2014-11-01,2707,1985-12-10,"Qingdao","China",36.1167,120.4,28.89254,"M","CHN"
"3515","Bu, Xiangzhi",8601445,2014-10-01,2710,1985-12-10,"Qingdao","China",36.1167,120.4,28.80767,"M","CHN"
"3516","Bu, Xiangzhi",8601445,2014-09-01,2722,1985-12-10,"Qingdao","China",36.1167,120.4,28.72553,"M","CHN"
"3517","Bu, Xiangzhi",8601445,2014-08-01,2707,1985-12-10,"Qingdao","China",36.1167,120.4,28.64066,"M","CHN"
"3518","Bu, Xiangzhi",8601445,2014-07-01,2693,1985-12-10,"Qingdao","China",36.1167,120.4,28.55578,"M","CHN"
"3519","Bu, Xiangzhi",8601445,2014-06-01,2693,1985-12-10,"Qingdao","China",36.1167,120.4,28.47365,"M","CHN"
"3520","Bu, Xiangzhi",8601445,2014-05-01,2693,1985-12-10,"Qingdao","China",36.1167,120.4,28.38877,"M","CHN"
"3521","Bu, Xiangzhi",8601445,2014-04-01,2699,1985-12-10,"Qingdao","China",36.1167,120.4,28.30664,"M","CHN"
"3522","Bu, Xiangzhi",8601445,2014-03-01,2699,1985-12-10,"Qingdao","China",36.1167,120.4,28.22177,"M","CHN"
"3523","Bu, Xiangzhi",8601445,2014-02-01,2699,1985-12-10,"Qingdao","China",36.1167,120.4,28.14511,"M","CHN"
"3524","Bu, Xiangzhi",8601445,2014-01-01,2699,1985-12-10,"Qingdao","China",36.1167,120.4,28.06023,"M","CHN"
"3525","Bu, Xiangzhi",8601445,2013-12-01,2685,1985-12-10,"Qingdao","China",36.1167,120.4,27.97536,"M","CHN"
"3526","Bu, Xiangzhi",8601445,2013-11-01,2683,1985-12-10,"Qingdao","China",36.1167,120.4,27.89322,"M","CHN"
"3527","Bu, Xiangzhi",8601445,2013-10-01,2675,1985-12-10,"Qingdao","China",36.1167,120.4,27.80835,"M","CHN"
"3528","Bu, Xiangzhi",8601445,2013-09-01,2675,1985-12-10,"Qingdao","China",36.1167,120.4,27.72621,"M","CHN"
"3529","Bu, Xiangzhi",8601445,2013-08-01,2667,1985-12-10,"Qingdao","China",36.1167,120.4,27.64134,"M","CHN"
"3530","Bu, Xiangzhi",8601445,2013-07-01,2664,1985-12-10,"Qingdao","China",36.1167,120.4,27.55647,"M","CHN"
"3531","Bu, Xiangzhi",8601445,2013-06-01,2662,1985-12-10,"Qingdao","China",36.1167,120.4,27.47433,"M","CHN"
"3532","Bu, Xiangzhi",8601445,2013-05-01,2662,1985-12-10,"Qingdao","China",36.1167,120.4,27.38946,"M","CHN"
"3533","Bu, Xiangzhi",8601445,2013-04-01,2662,1985-12-10,"Qingdao","China",36.1167,120.4,27.30732,"M","CHN"
"3534","Bu, Xiangzhi",8601445,2013-03-01,2662,1985-12-10,"Qingdao","China",36.1167,120.4,27.22245,"M","CHN"
"3535","Bu, Xiangzhi",8601445,2013-02-01,2675,1985-12-10,"Qingdao","China",36.1167,120.4,27.14579,"M","CHN"
"3536","Bu, Xiangzhi",8601445,2013-01-01,2675,1985-12-10,"Qingdao","China",36.1167,120.4,27.06092,"M","CHN"
"3537","Bu, Xiangzhi",8601445,2012-12-01,2682,1985-12-10,"Qingdao","China",36.1167,120.4,26.97604,"M","CHN"
"3538","Bu, Xiangzhi",8601445,2012-11-01,2682,1985-12-10,"Qingdao","China",36.1167,120.4,26.89391,"M","CHN"
"3539","Bu, Xiangzhi",8601445,2012-10-01,2678,1985-12-10,"Qingdao","China",36.1167,120.4,26.80903,"M","CHN"
"3540","Bu, Xiangzhi",8601445,2012-09-01,2683,1985-12-10,"Qingdao","China",36.1167,120.4,26.7269,"M","CHN"
"3541","Bu, Xiangzhi",8601445,2012-08-01,2670,1985-12-10,"Qingdao","China",36.1167,120.4,26.64203,"M","CHN"
"3542","Bu, Xiangzhi",8601445,2012-07-01,2658,1985-12-10,"Qingdao","China",36.1167,120.4,26.55715,"M","CHN"
"3543","Bu, Xiangzhi",8601445,2012-05-01,2656,1985-12-10,"Qingdao","China",36.1167,120.4,26.39014,"M","CHN"
"3544","Bu, Xiangzhi",8601445,2012-03-01,2668,1985-12-10,"Qingdao","China",36.1167,120.4,26.22313,"M","CHN"
"3545","Bu, Xiangzhi",8601445,2012-01-01,2670,1985-12-10,"Qingdao","China",36.1167,120.4,26.05886,"M","CHN"
"3546","Bu, Xiangzhi",8601445,2011-11-01,2673,1985-12-10,"Qingdao","China",36.1167,120.4,25.89185,"M","CHN"
"3547","Bu, Xiangzhi",8601445,2011-09-01,2666,1985-12-10,"Qingdao","China",36.1167,120.4,25.72485,"M","CHN"
"3548","Bu, Xiangzhi",8601445,2011-07-01,2675,1985-12-10,"Qingdao","China",36.1167,120.4,25.5551,"M","CHN"
"3549","Bu, Xiangzhi",8601445,2011-05-01,2662,1985-12-10,"Qingdao","China",36.1167,120.4,25.38809,"M","CHN"
"3550","Bu, Xiangzhi",8601445,2011-03-01,2677,1985-12-10,"Qingdao","China",36.1167,120.4,25.22108,"M","CHN"
"3551","Bu, Xiangzhi",8601445,2011-01-01,2677,1985-12-10,"Qingdao","China",36.1167,120.4,25.05955,"M","CHN"
"3552","Bu, Xiangzhi",8601445,2010-11-01,2680,1985-12-10,"Qingdao","China",36.1167,120.4,24.89254,"M","CHN"
"3553","Bu, Xiangzhi",8601445,2010-09-01,2695,1985-12-10,"Qingdao","China",36.1167,120.4,24.72553,"M","CHN"
"3554","Bu, Xiangzhi",8601445,2010-07-01,2676,1985-12-10,"Qingdao","China",36.1167,120.4,24.55578,"M","CHN"
"3555","Bu, Xiangzhi",8601445,2010-05-01,2681,1985-12-10,"Qingdao","China",36.1167,120.4,24.38877,"M","CHN"
"3556","Bu, Xiangzhi",8601445,2010-03-01,2682,1985-12-10,"Qingdao","China",36.1167,120.4,24.22177,"M","CHN"
"3557","Bu, Xiangzhi",8601445,2010-01-01,2673,1985-12-10,"Qingdao","China",36.1167,120.4,24.06023,"M","CHN"
"3558","Bu, Xiangzhi",8601445,2009-11-01,2682,1985-12-10,"Qingdao","China",36.1167,120.4,23.89322,"M","CHN"
"3559","Bu, Xiangzhi",8601445,2009-09-01,2702,1985-12-10,"Qingdao","China",36.1167,120.4,23.72621,"M","CHN"
"3560","Bu, Xiangzhi",8601445,2009-07-01,2702,1985-12-10,"Qingdao","China",36.1167,120.4,23.55647,"M","CHN"
"3561","Bu, Xiangzhi",8601445,2009-04-01,2704,1985-12-10,"Qingdao","China",36.1167,120.4,23.30732,"M","CHN"
"3562","Bu, Xiangzhi",8601445,2009-01-01,2702,1985-12-10,"Qingdao","China",36.1167,120.4,23.06092,"M","CHN"
"3563","Bu, Xiangzhi",8601445,2008-10-01,2714,1985-12-10,"Qingdao","China",36.1167,120.4,22.80903,"M","CHN"
"3564","Bu, Xiangzhi",8601445,2008-07-01,2710,1985-12-10,"Qingdao","China",36.1167,120.4,22.55715,"M","CHN"
"3565","Bu, Xiangzhi",8601445,2008-04-01,2708,1985-12-10,"Qingdao","China",36.1167,120.4,22.30801,"M","CHN"
"3566","Bu, Xiangzhi",8601445,2008-01-01,2691,1985-12-10,"Qingdao","China",36.1167,120.4,22.05886,"M","CHN"
"3567","Bu, Xiangzhi",8601445,2007-10-01,2692,1985-12-10,"Qingdao","China",36.1167,120.4,21.80698,"M","CHN"
"3568","Bu, Xiangzhi",8601445,2007-07-01,2685,1985-12-10,"Qingdao","China",36.1167,120.4,21.5551,"M","CHN"
"3569","Bu, Xiangzhi",8601445,2007-04-01,2656,1985-12-10,"Qingdao","China",36.1167,120.4,21.30595,"M","CHN"
"3570","Bu, Xiangzhi",8601445,2007-01-01,2644,1985-12-10,"Qingdao","China",36.1167,120.4,21.05955,"M","CHN"
"3571","Bu, Xiangzhi",8601445,2006-10-01,2671,1985-12-10,"Qingdao","China",36.1167,120.4,20.80767,"M","CHN"
"3572","Bu, Xiangzhi",8601445,2006-07-01,2664,1985-12-10,"Qingdao","China",36.1167,120.4,20.55578,"M","CHN"
"3573","Bu, Xiangzhi",8601445,2006-04-01,2640,1985-12-10,"Qingdao","China",36.1167,120.4,20.30664,"M","CHN"
"3574","Bu, Xiangzhi",8601445,2006-01-01,2645,1985-12-10,"Qingdao","China",36.1167,120.4,20.06023,"M","CHN"
"3575","Bu, Xiangzhi",8601445,2005-10-01,2637,1985-12-10,"Qingdao","China",36.1167,120.4,19.80835,"M","CHN"
"3576","Bu, Xiangzhi",8601445,2005-07-01,2632,1985-12-10,"Qingdao","China",36.1167,120.4,19.55647,"M","CHN"
"3577","Bu, Xiangzhi",8601445,2005-04-01,2630,1985-12-10,"Qingdao","China",36.1167,120.4,19.30732,"M","CHN"
"3578","Bu, Xiangzhi",8601445,2005-01-01,2607,1985-12-10,"Qingdao","China",36.1167,120.4,19.06092,"M","CHN"
"3579","Bu, Xiangzhi",8601445,2004-10-01,2615,1985-12-10,"Qingdao","China",36.1167,120.4,18.80903,"M","CHN"
"3580","Bu, Xiangzhi",8601445,2004-07-01,2620,1985-12-10,"Qingdao","China",36.1167,120.4,18.55715,"M","CHN"
"3581","Bu, Xiangzhi",8601445,2004-04-01,2621,1985-12-10,"Qingdao","China",36.1167,120.4,18.30801,"M","CHN"
"3582","Bu, Xiangzhi",8601445,2004-01-01,2600,1985-12-10,"Qingdao","China",36.1167,120.4,18.05886,"M","CHN"
"3583","Bu, Xiangzhi",8601445,2003-10-01,2606,1985-12-10,"Qingdao","China",36.1167,120.4,17.80698,"M","CHN"
"3584","Bu, Xiangzhi",8601445,2003-07-01,2588,1985-12-10,"Qingdao","China",36.1167,120.4,17.5551,"M","CHN"
"3585","Bu, Xiangzhi",8601445,2003-04-01,2588,1985-12-10,"Qingdao","China",36.1167,120.4,17.30595,"M","CHN"
"3586","Bu, Xiangzhi",8601445,2003-01-01,2569,1985-12-10,"Qingdao","China",36.1167,120.4,17.05955,"M","CHN"
"3587","Bu, Xiangzhi",8601445,2002-10-01,2601,1985-12-10,"Qingdao","China",36.1167,120.4,16.80767,"M","CHN"
"3588","Bu, Xiangzhi",8601445,2002-07-01,2602,1985-12-10,"Qingdao","China",36.1167,120.4,16.55578,"M","CHN"
"3589","Bu, Xiangzhi",8601445,2002-04-01,2601,1985-12-10,"Qingdao","China",36.1167,120.4,16.30664,"M","CHN"
"3590","Bu, Xiangzhi",8601445,2002-01-01,2593,1985-12-10,"Qingdao","China",36.1167,120.4,16.06023,"M","CHN"
"3591","Bu, Xiangzhi",8601445,2001-10-01,2569,1985-12-10,"Qingdao","China",36.1167,120.4,15.80835,"M","CHN"
"3592","Bu, Xiangzhi",8601445,2001-07-01,2553,1985-12-10,"Qingdao","China",36.1167,120.4,15.55647,"M","CHN"
"3593","Bu, Xiangzhi",8601445,2001-04-01,2558,1985-12-10,"Qingdao","China",36.1167,120.4,15.30732,"M","CHN"
"3594","Bu, Xiangzhi",8601445,2001-01-01,2558,1985-12-10,"Qingdao","China",36.1167,120.4,15.06092,"M","CHN"
"3595","Bu, Xiangzhi",8601445,2000-10-01,2570,1985-12-10,"Qingdao","China",36.1167,120.4,14.80903,"M","CHN"
